playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
diekmja01,2015,1,PHI,NL,2,1,41,0,0,0,0,110,40,21,3,24,49,0.268,5.15,0,1,2,0,175,6,23,0,0,2
diekmja01,2015,2,TEX,AL,0,0,26,0,0,0,0,65,13,5,2,7,20,0.169,2.08,0,1,1,0,85,1,5,0,0,3
dominjo01,2015,1,TBA,AL,1,0,4,0,0,0,0,17,2,0,0,2,5,0.125,0.00,0,0,0,0,19,2,0,1,0,2
doolise01,2015,1,OAK,AL,1,0,12,0,0,0,4,41,12,6,1,5,15,0.235,3.95,0,0,0,0,57,7,6,0,1,1
doubrfe01,2015,1,TOR,AL,1,1,5,4,0,0,0,68,32,12,1,5,13,0.340,4.76,1,1,1,0,101,0,15,0,1,5
doubrfe01,2015,2,OAK,AL,2,2,11,8,0,0,1,158,55,34,9,21,43,0.278,5.81,0,2,0,0,227,2,35,4,4,2
drabeky01,2015,1,CHA,AL,0,0,3,0,0,0,0,16,9,3,1,2,3,0.375,5.06,0,0,0,0,26,3,3,0,0,1
drakeol01,2015,1,BAL,AL,0,0,13,0,0,0,0,47,16,5,1,9,17,0.262,2.87,0,3,0,0,72,5,7,0,2,0
duensbr01,2015,1,MIN,AL,4,1,55,0,0,0,1,146,46,23,5,21,24,0.254,4.25,4,3,4,0,209,9,24,2,1,7
duffety01,2015,1,MIN,AL,5,1,10,10,0,0,0,174,56,20,4,20,53,0.256,3.10,0,1,0,0,242,0,20,3,0,10
duffyda01,2015,1,KCA,AL,7,8,30,24,0,0,1,410,137,62,15,53,102,0.264,4.08,0,11,9,0,588,1,64,3,5,17
dukeza01,2015,1,CHA,AL,3,6,71,0,0,0,1,182,47,23,9,32,66,0.218,3.41,4,0,3,0,255,14,26,2,1,10
dullry01,2015,1,OAK,AL,1,2,13,0,0,0,1,51,12,8,4,6,16,0.203,4.24,1,0,0,0,66,3,8,0,1,2
dunnmi01,2015,1,MIA,NL,2,5,72,0,0,0,0,162,46,27,6,29,65,0.227,4.50,1,2,2,0,235,9,27,0,1,3
dysonsa01,2015,1,MIA,NL,3,3,44,0,0,0,0,132,41,18,3,17,41,0.247,3.68,1,6,3,0,190,10,21,3,1,3
dysonsa01,2015,2,TEX,AL,2,1,31,0,0,0,2,94,24,4,1,4,30,0.212,1.15,0,2,1,0,119,6,5,1,0,3
edwarca01,2015,1,CHN,NL,0,0,5,0,0,0,0,14,3,2,0,3,4,0.188,3.86,0,0,0,0,19,3,3,0,0,1
edwarjo02,2015,1,TEX,AL,0,0,11,0,0,0,0,18,6,4,1,8,6,0.273,6.00,0,1,0,0,31,2,4,0,1,1
edwarjo02,2015,2,SDN,NL,0,0,11,0,0,0,0,32,6,4,3,8,16,0.171,3.38,0,1,0,0,44,5,4,0,1,0
eickhje01,2015,1,PHI,NL,3,3,8,8,0,0,0,153,40,15,5,13,49,0.212,2.65,0,1,0,0,203,0,16,0,1,2
eliasro01,2015,1,SEA,AL,5,8,22,20,0,0,0,346,106,53,15,44,97,0.245,4.14,1,1,9,1,490,0,57,1,4,11
ellinbr02,2015,1,MIA,NL,2,1,23,0,0,0,0,75,17,8,1,13,18,0.193,2.88,2,1,2,0,105,9,10,0,2,3
elmorja01,2015,1,TBA,AL,0,0,1,0,0,0,0,3,3,1,1,0,0,0.500,9.00,0,0,0,0,6,0,1,0,0,0
eovalna01,2015,1,NYA,AL,14,3,27,27,0,0,0,463,175,72,10,49,121,0.285,4.20,0,8,3,0,673,0,72,3,3,14
erlinro01,2015,1,SDN,NL,1,2,3,3,0,0,0,51,16,9,1,2,10,0.258,4.76,0,1,1,0,65,0,9,0,0,6
estrama01,2015,1,TOR,AL,13,8,34,28,0,0,0,543,134,63,24,55,131,0.203,3.13,2,2,5,0,725,3,67,2,3,6
evelada01,2015,1,ATL,NL,0,1,10,0,0,0,0,10,5,2,1,3,4,0.357,5.40,1,1,0,0,18,1,2,0,1,0
familje01,2015,1,NYN,NL,2,2,76,0,0,0,43,234,59,16,6,19,86,0.207,1.85,1,4,2,0,308,65,16,1,1,6
farmebu01,2015,1,DET,AL,0,4,14,5,0,0,0,121,53,33,10,17,24,0.323,7.36,2,1,3,0,186,0,35,1,1,6
farquda01,2015,1,SEA,AL,1,8,43,0,0,0,1,153,53,29,9,17,48,0.266,5.12,2,1,1,1,219,10,33,1,1,6
faulkan01,2015,1,TEX,AL,0,0,11,0,0,0,0,29,8,3,2,3,10,0.216,2.79,1,0,0,0,40,1,3,0,0,1
feldmsc01,2015,1,HOU,AL,5,5,18,18,0,0,0,325,115,47,13,27,61,0.275,3.90,1,8,0,0,451,0,49,1,5,15
felizmi01,2015,1,HOU,AL,0,0,5,0,0,0,0,24,9,7,2,4,7,0.273,7.88,0,0,1,1,38,5,7,0,0,0
felizne01,2015,1,TEX,AL,1,2,18,0,0,0,6,59,24,10,2,9,16,0.293,4.58,3,2,0,0,91,12,10,0,0,1
felizne01,2015,2,DET,AL,2,2,30,0,0,0,4,85,33,24,3,9,23,0.303,7.62,3,2,1,0,121,12,24,1,1,4
fernajo02,2015,1,MIA,NL,6,1,11,11,0,0,0,194,61,21,4,14,79,0.249,2.92,0,2,2,0,265,0,21,0,4,6
ferreje01,2015,1,DET,AL,0,0,9,0,0,0,0,34,12,8,3,4,6,0.267,6.35,0,0,0,0,50,2,8,0,1,1
fieldjo03,2015,1,HOU,AL,4,1,54,0,0,0,0,152,39,20,2,19,67,0.210,3.55,3,1,1,0,209,19,20,2,1,0
fienca01,2015,1,MIN,AL,4,6,62,0,0,0,0,190,61,25,6,8,41,0.250,3.55,0,0,0,0,257,6,26,2,3,1
fiersmi01,2015,1,MIL,NL,5,9,21,21,0,0,0,354,117,51,14,43,121,0.259,3.89,5,6,5,0,509,0,57,3,6,7
fiersmi01,2015,2,HOU,AL,2,1,10,9,1,1,0,187,45,23,10,21,59,0.197,3.32,0,2,1,0,252,0,26,0,2,1
finnebr01,2015,1,KCA,AL,3,0,14,0,0,0,0,73,16,8,3,13,21,0.193,2.96,0,0,1,0,99,3,8,1,1,5
finnebr01,2015,2,CIN,NL,2,2,6,4,0,0,0,71,21,11,5,8,24,0.239,4.18,0,0,0,0,98,0,11,2,0,1
fistedo01,2015,1,WAS,NL,5,7,25,15,0,0,1,309,120,48,14,24,63,0.295,4.19,3,1,6,0,449,2,56,7,5,9
flandyo01,2015,1,COL,NL,3,3,19,10,0,0,0,205,73,36,14,25,43,0.277,4.74,3,1,1,1,296,2,36,5,1,11
floreke01,2015,1,MIA,NL,1,2,7,1,0,0,0,38,16,7,0,4,9,0.314,4.97,1,0,1,0,57,3,8,0,1,2
floydga01,2015,1,CLE,AL,0,0,7,0,0,0,0,40,11,4,0,4,7,0.220,2.70,0,1,1,0,55,2,4,0,0,1
foltymi01,2015,1,ATL,NL,4,6,18,15,0,0,0,260,112,55,17,29,77,0.313,5.71,0,3,4,1,399,1,63,2,6,6
francje01,2015,1,TOR,AL,1,2,14,0,0,0,0,66,27,15,3,9,21,0.300,6.14,0,2,1,0,100,5,16,0,0,3
francje02,2015,1,PHI,NL,0,0,1,0,0,0,0,6,1,2,1,3,1,0.167,9.00,0,0,1,0,11,1,2,0,1,0
frankni01,2015,1,TBA,AL,0,0,1,0,0,0,0,3,3,2,1,0,0,0.500,18.00,0,0,1,0,7,1,2,0,0,0
frasoja01,2015,1,KCA,AL,1,0,26,0,0,0,0,70,24,4,1,15,18,0.276,1.54,2,2,0,0,104,10,5,1,1,4
frasoja01,2015,2,ATL,NL,0,0,6,0,0,0,0,14,3,0,0,3,4,0.176,0.00,1,0,0,0,20,0,0,0,0,0
freemsa01,2015,1,TEX,AL,0,0,54,0,0,0,0,115,31,13,4,25,40,0.218,3.05,0,0,3,0,171,10,13,0,1,2
friasca01,2015,1,LAN,NL,5,5,17,13,0,0,0,233,88,35,7,26,43,0.297,4.06,1,3,3,0,333,1,38,4,4,11
friedch01,2015,1,COL,NL,0,4,68,0,0,0,0,175,75,34,5,25,45,0.321,5.25,2,3,1,0,270,13,37,4,6,8
frierer01,2015,1,TBA,AL,1,0,22,0,0,0,2,70,20,12,6,11,19,0.233,4.63,0,1,1,0,100,6,12,0,2,2
fujikky01,2015,1,TEX,AL,0,0,2,0,0,0,0,5,2,3,1,0,1,0.286,16.20,0,0,1,0,8,0,3,0,0,0
furbuch01,2015,1,SEA,AL,1,1,33,0,0,0,0,65,9,5,2,5,17,0.122,2.08,2,5,2,0,82,4,6,1,0,0
gallayo01,2015,1,TEX,AL,13,11,33,33,0,0,0,553,193,70,15,68,121,0.268,3.42,0,10,1,0,793,0,76,1,3,18
garcefr01,2015,1,SDN,NL,0,1,40,1,0,0,0,114,41,22,9,22,30,0.281,5.21,1,3,1,0,173,11,23,1,2,4
garcija01,2015,1,SFN,NL,4,2,67,0,0,0,38,174,51,18,6,23,62,0.236,2.79,2,1,2,0,244,55,19,2,1,5
garcija02,2015,1,SLN,NL,10,6,20,20,0,0,0,389,106,35,6,30,97,0.225,2.43,0,4,3,0,510,0,37,3,3,17
garcija03,2015,1,BAL,AL,1,0,21,0,0,0,0,89,25,14,3,17,22,0.223,4.25,1,2,2,0,132,9,19,0,1,1
garcile02,2015,1,CHA,AL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.250,0.00,0,1,1,0,5,0,0,0,0,0
garcilu03,2015,1,PHI,NL,4,6,72,0,0,0,2,200,72,26,4,37,63,0.275,3.51,8,6,0,1,304,14,28,3,2,9
garciyi01,2015,1,LAN,NL,3,5,59,1,0,0,1,170,44,21,8,10,68,0.209,3.34,1,1,2,0,225,15,23,0,2,0
garzama01,2015,1,MIL,NL,6,14,26,25,0,0,0,446,176,93,23,57,104,0.294,5.63,3,7,2,0,666,1,102,7,2,14
gausmke01,2015,1,BAL,AL,4,7,25,17,0,0,0,337,109,53,17,29,103,0.251,4.25,1,7,2,0,470,1,56,2,3,2
gearrco01,2015,1,SFN,NL,0,0,7,0,0,0,0,11,1,2,0,1,5,0.083,4.91,0,0,0,0,13,0,2,0,0,0
geedi01,2015,1,NYN,NL,0,3,8,7,0,0,0,119,55,26,5,11,25,0.329,5.90,3,0,1,0,183,0,29,2,2,4
geltzst01,2015,1,TBA,AL,2,6,70,2,0,0,2,202,45,28,8,26,61,0.189,3.74,3,4,2,0,269,12,31,2,0,5
germego01,2015,1,CHN,NL,0,0,6,0,0,0,0,18,8,5,0,5,8,0.348,7.50,2,0,0,0,29,2,5,1,0,2
germego01,2015,2,COL,NL,0,0,29,1,0,0,1,98,33,14,4,21,25,0.262,3.86,1,3,0,0,147,3,14,0,0,4
gibsoky01,2015,1,MIN,AL,11,11,32,32,1,0,0,584,186,83,18,65,145,0.252,3.84,6,7,7,0,821,0,88,6,6,27
gileske01,2015,1,PHI,NL,6,3,69,0,0,0,15,210,59,14,2,25,87,0.219,1.80,2,1,1,0,298,28,23,1,2,3
gilmase01,2015,1,NYN,NL,3,2,50,1,0,0,0,172,50,17,2,18,54,0.236,2.67,5,1,2,0,235,13,17,2,1,6
givenmy01,2015,1,BAL,AL,2,0,22,0,0,0,0,90,20,6,1,6,38,0.185,1.80,0,0,1,0,117,5,7,1,1,1
godleza01,2015,1,ARI,NL,5,1,9,6,0,0,0,110,29,13,4,17,34,0.227,3.19,1,2,3,0,150,1,13,1,1,7
goedder01,2015,1,NYN,NL,1,1,35,0,0,0,0,100,24,9,1,9,34,0.203,2.43,2,2,2,0,132,9,9,0,3,2
goforda01,2015,1,MIL,NL,1,0,20,0,0,0,0,74,32,11,4,8,24,0.323,4.01,2,2,0,0,111,9,13,2,2,2
gomesbr01,2015,1,TBA,AL,2,6,63,0,0,0,1,177,55,28,10,15,44,0.248,4.27,2,4,3,1,245,13,28,3,2,3
gomesjo01,2015,1,ATL,NL,0,0,1,0,0,0,0,3,3,2,1,0,1,0.600,18.00,0,0,0,0,6,1,2,0,1,0
gomezje01,2015,1,PHI,NL,2,3,65,0,0,0,0,224,82,25,4,17,50,0.278,3.01,4,3,2,0,319,21,28,1,4,6
gonzach01,2015,1,TEX,AL,4,6,14,10,1,1,0,201,49,29,6,32,30,0.202,3.90,1,2,3,1,280,1,33,1,2,5
gonzagi01,2015,1,WAS,NL,11,8,31,31,0,0,0,527,181,74,8,69,169,0.269,3.79,3,4,4,0,758,0,79,3,9,16
gonzama02,2015,1,SLN,NL,0,0,1,1,0,0,0,8,7,4,1,1,1,0.500,13.50,0,0,0,0,16,0,4,0,1,0
gonzami03,2015,1,BAL,AL,9,12,26,26,0,0,0,434,151,79,24,51,109,0.270,4.91,2,4,8,0,622,0,81,2,2,15
gonzase01,2015,1,PHI,NL,3,3,7,7,0,0,0,92,44,27,5,7,28,0.346,7.92,0,0,4,1,143,0,27,1,4,1
goodyni01,2015,1,NYA,AL,0,0,7,0,0,0,0,17,6,3,0,3,3,0.273,4.76,0,0,1,0,26,5,3,0,0,1
gorzeto01,2015,1,DET,AL,2,2,48,0,0,0,0,118,45,26,4,23,36,0.292,5.95,2,1,2,0,181,14,28,2,0,3
gotttr01,2015,1,LAA,AL,4,2,48,0,0,0,0,143,43,16,2,16,27,0.242,3.02,3,1,3,0,202,7,18,2,3,3
gracema02,2015,1,WAS,NL,2,1,26,0,0,0,0,51,26,8,0,8,14,0.356,4.24,2,1,1,0,84,5,11,0,2,2
grahajr01,2015,1,MIN,AL,1,1,39,1,0,0,0,191,73,35,10,21,53,0.287,4.95,0,5,4,1,283,19,41,2,2,7
graveke01,2015,1,OAK,AL,6,9,21,21,1,0,0,347,126,52,15,38,77,0.276,4.05,0,4,5,0,502,0,57,1,2,9
grayjo02,2015,1,COL,NL,0,2,9,9,0,0,0,122,52,25,4,14,40,0.319,5.53,2,3,2,0,185,0,26,2,4,3
grayso01,2015,1,OAK,AL,14,7,31,31,3,2,0,624,166,63,17,59,169,0.217,2.73,0,13,2,0,831,0,71,1,4,19
greenni02,2015,1,SLN,NL,0,1,1,0,0,0,0,0,2,2,1,0,0,1.000,,0,0,0,0,2,1,2,0,0,0
greensh02,2015,1,DET,AL,4,8,18,16,0,0,0,251,103,64,13,27,50,0.308,6.88,4,1,6,0,373,1,67,2,4,10
gregelu01,2015,1,HOU,AL,7,3,64,0,0,0,31,183,48,21,5,10,59,0.213,3.10,2,1,2,0,239,53,24,2,0,6
greggke01,2015,1,CIN,NL,0,2,11,0,0,0,0,32,13,12,3,5,14,0.289,10.13,0,1,0,0,51,2,12,1,0,0
greinza01,2015,1,LAN,NL,19,3,32,32,1,0,0,668,148,41,14,40,200,0.187,1.66,1,7,5,0,843,0,43,6,2,15
grillja01,2015,1,ATL,NL,3,4,36,0,0,0,24,101,28,11,2,10,45,0.217,2.94,1,2,0,0,140,29,13,0,1,0
grimmju01,2015,1,CHN,NL,3,5,62,0,0,0,3,149,31,11,4,26,67,0.178,1.99,1,8,1,0,204,11,18,0,3,4
guaipma01,2015,1,SEA,AL,0,3,21,0,0,0,0,80,34,16,5,13,22,0.330,5.40,1,1,3,0,121,2,19,1,1,4
guerrde01,2015,1,PIT,NL,2,0,10,0,0,0,0,50,26,12,5,3,17,0.371,6.48,0,2,1,0,74,4,12,0,0,2
guerrja01,2015,1,CHA,AL,0,0,3,0,0,0,0,5,2,0,0,1,0,0.333,0.00,0,0,0,0,7,0,0,0,0,1
guerrju02,2015,1,CHA,AL,0,0,3,0,0,0,0,12,7,3,1,1,3,0.412,6.75,1,1,0,0,18,3,3,0,0,0
guilmpr01,2015,1,TBA,AL,0,0,3,0,0,0,0,16,5,3,1,2,5,0.250,5.06,0,0,0,0,23,2,3,0,1,0
guilmpr01,2015,2,MIL,NL,0,0,2,0,0,0,0,6,4,6,1,2,1,0.444,27.00,0,0,0,0,12,1,6,0,1,0
gurkaja01,2015,1,COL,NL,0,0,9,0,0,0,0,23,16,8,1,2,7,0.432,9.39,0,0,0,0,39,4,8,0,0,0
guthrje01,2015,1,KCA,AL,8,8,30,24,0,0,0,445,186,98,29,44,84,0.310,5.95,1,4,9,0,664,4,101,5,6,7
hagadni01,2015,1,CLE,AL,0,1,36,0,0,0,0,82,30,13,3,12,28,0.273,4.28,1,2,0,0,124,6,16,1,1,2
hahnje01,2015,1,OAK,AL,6,6,16,16,1,1,0,290,88,36,5,25,64,0.238,3.35,1,7,8,0,406,0,46,1,2,15
haleda02,2015,1,COL,NL,5,5,17,12,0,0,0,235,95,53,14,20,61,0.298,6.09,2,11,2,0,346,0,56,3,2,6
hallco01,2015,1,SFN,NL,0,0,7,0,0,0,0,25,10,6,1,4,7,0.278,6.48,0,0,1,0,41,1,6,0,0,0
hamelco01,2015,1,PHI,NL,6,7,20,20,1,1,0,386,113,52,12,39,137,0.233,3.64,3,7,6,2,537,0,53,5,1,6
hamelco01,2015,2,TEX,AL,7,1,12,12,1,0,0,251,77,34,10,23,78,0.245,3.66,0,2,4,2,343,0,35,1,1,13
hammeja01,2015,1,CHN,NL,10,7,31,31,0,0,0,512,158,71,23,40,172,0.242,3.74,4,10,6,0,710,0,79,4,6,13
handbr01,2015,1,MIA,NL,4,7,38,12,0,0,0,280,107,55,9,32,67,0.292,5.30,1,2,3,0,408,7,55,5,2,12
handdo01,2015,1,CIN,NL,0,0,1,0,0,0,0,9,2,0,0,1,3,0.182,0.00,0,0,1,0,13,0,0,0,0,0
happja01,2015,1,SEA,AL,4,6,21,20,0,0,0,326,121,56,13,32,82,0.279,4.64,3,4,2,0,468,0,58,1,0,9
happja01,2015,2,PIT,NL,7,2,11,11,0,0,0,190,52,13,3,13,69,0.221,1.85,1,2,0,0,249,0,13,1,0,5
haranaa01,2015,1,PHI,NL,6,15,29,29,0,0,0,517,189,93,26,51,108,0.278,4.86,3,4,6,0,748,0,100,8,2,16
hardybl01,2015,1,DET,AL,5,3,70,0,0,0,0,184,61,21,2,22,55,0.260,3.08,2,5,1,0,265,11,23,3,4,3
harenda01,2015,1,MIA,NL,7,7,21,21,0,0,0,387,116,49,21,25,88,0.241,3.42,1,2,7,0,524,0,50,6,4,10
harenda01,2015,2,CHN,NL,4,2,11,11,0,0,0,175,58,26,10,13,44,0.256,4.01,1,3,1,0,244,0,29,2,1,4
harrima01,2015,1,TEX,AL,1,2,3,3,0,0,0,48,19,12,3,6,5,0.306,6.75,0,0,0,1,69,0,12,0,1,4
harrimi03,2015,1,SLN,NL,2,1,26,0,0,0,0,81,30,11,4,13,15,0.278,3.67,0,2,0,0,122,7,14,1,0,2
harriwi02,2015,1,HOU,AL,5,5,68,0,0,0,2,213,42,15,8,22,68,0.168,1.90,1,2,1,0,276,18,18,2,1,4
harvema01,2015,1,NYN,NL,13,8,29,29,0,0,0,568,156,57,18,37,188,0.222,2.71,2,4,5,0,755,0,62,7,2,13
hatchch02,2015,1,LAN,NL,3,5,49,0,0,0,4,117,35,16,4,13,45,0.238,3.69,2,3,3,0,166,12,19,2,1,4
hatlema01,2015,1,SLN,NL,0,0,2,0,0,0,0,4,1,0,0,2,2,0.200,0.00,0,0,0,0,7,1,0,0,0,0
hawkila01,2015,1,COL,NL,2,1,24,0,0,0,2,67,22,9,3,4,20,0.259,3.63,1,1,0,0,89,11,9,0,0,2
hawkila01,2015,2,TOR,AL,1,0,18,0,0,0,1,49,22,5,1,3,14,0.319,2.76,0,0,0,0,73,5,7,1,0,2
heanean01,2015,1,LAA,AL,6,4,18,18,0,0,0,317,99,41,9,28,78,0.248,3.49,1,4,6,0,438,0,41,1,3,10
hellije01,2015,1,ARI,NL,9,12,27,27,0,0,0,438,151,75,22,43,121,0.264,4.62,3,5,6,0,636,0,79,8,6,9
hembrhe01,2015,1,BOS,AL,2,0,22,0,0,0,0,76,25,10,5,9,15,0.258,3.55,2,1,0,0,106,9,10,0,0,3
hendrky01,2015,1,CHN,NL,8,7,32,32,1,1,0,540,166,79,17,43,167,0.244,3.95,1,3,8,1,739,0,82,6,0,15
hendrli01,2015,1,TOR,AL,5,0,58,0,0,0,0,194,59,21,3,11,71,0.240,2.92,1,4,2,0,261,14,23,0,2,3
hernada01,2015,1,ARI,NL,1,5,40,0,0,0,0,101,33,16,6,11,33,0.256,4.28,0,1,3,0,144,7,18,1,0,3
hernafe02,2015,1,SEA,AL,18,9,31,31,2,2,0,605,180,79,23,58,191,0.240,3.53,0,10,9,0,826,0,80,4,4,18
herreke01,2015,1,KCA,AL,4,3,72,0,0,0,0,209,52,21,5,26,64,0.206,2.71,1,4,2,0,286,8,23,1,5,3
hesslke01,2015,1,ARI,NL,0,1,18,0,0,0,0,37,16,11,4,4,12,0.302,8.03,1,1,0,0,57,1,11,0,0,0
hestoch01,2015,1,SFN,NL,12,11,31,31,2,1,0,533,169,78,16,64,141,0.253,3.95,3,5,13,1,746,0,82,2,0,26
hillri01,2015,1,BOS,AL,2,1,4,4,1,1,0,87,14,5,2,5,36,0.141,1.55,0,0,2,0,106,0,5,0,0,3
hillta01,2015,1,WAS,NL,0,0,6,0,0,0,0,36,14,5,2,4,9,0.304,3.75,0,0,1,0,51,4,5,0,0,4
hinojda01,2015,1,BOS,AL,0,0,1,0,0,0,0,5,0,0,0,3,2,0.000,0.00,0,0,1,0,9,1,0,0,0,0
hinojda01,2015,2,PHI,NL,2,0,18,0,0,0,0,69,15,2,1,8,21,0.176,0.78,1,1,0,0,93,4,3,0,0,1
hochelu01,2015,1,KCA,AL,1,1,49,0,0,0,1,152,49,21,7,16,49,0.250,3.73,0,3,1,0,214,16,23,0,1,2
hollade01,2015,1,TEX,AL,4,3,10,10,1,1,0,176,59,32,11,17,41,0.269,4.91,2,1,5,0,245,0,32,3,1,9
hollagr01,2015,1,KCA,AL,3,2,48,0,0,0,32,134,39,19,2,26,49,0.239,3.83,1,7,0,0,193,40,20,3,1,4
holmbda01,2015,1,CIN,NL,1,4,6,6,0,0,0,85,36,24,10,16,15,0.321,7.62,0,1,2,0,136,0,24,4,2,3
hoovejj01,2015,1,CIN,NL,8,2,67,0,0,0,1,193,44,21,7,31,52,0.196,2.94,1,3,2,0,264,12,24,5,2,6
housead01,2015,1,MIL,NL,0,0,2,0,0,0,0,6,1,0,0,2,0,0.167,0.00,0,0,0,0,8,2,0,0,0,1
housetj01,2015,1,CLE,AL,0,4,4,4,0,0,0,39,21,19,1,12,7,0.362,13.15,1,0,2,0,73,0,19,0,1,1
howeljp01,2015,1,LAN,NL,6,1,65,0,0,0,1,132,47,7,3,14,39,0.272,1.43,1,3,2,1,190,18,9,0,1,6
hudsoda01,2015,1,ARI,NL,4,3,64,1,0,0,4,203,64,29,7,25,71,0.245,3.86,2,5,0,0,290,13,34,1,3,2
hudsoti01,2015,1,SFN,NL,8,9,24,22,0,0,0,371,134,61,13,37,64,0.282,4.44,1,4,7,0,525,0,62,2,3,19
huffda01,2015,1,LAN,NL,0,0,3,1,0,0,0,18,11,6,2,1,4,0.407,9.00,0,0,1,0,30,1,6,1,0,0
hugheja02,2015,1,PIT,NL,3,1,76,0,0,0,0,201,70,17,3,19,36,0.282,2.28,2,3,7,0,284,11,21,6,4,11
hugheph01,2015,1,MIN,AL,11,9,27,25,1,0,0,466,184,76,29,16,94,0.293,4.40,0,1,2,0,651,1,76,1,3,11
hunteto02,2015,1,BAL,AL,2,2,39,0,0,0,0,134,41,18,3,11,32,0.250,3.63,2,2,1,0,180,12,19,1,3,4
hunteto02,2015,2,CHN,NL,2,0,19,0,0,0,1,47,20,10,4,3,15,0.303,5.74,0,0,0,0,69,5,10,0,0,1
hutchdr01,2015,1,TOR,AL,13,5,30,28,1,1,0,451,179,93,22,44,129,0.297,5.57,0,7,11,0,664,0,103,0,6,15
hynesco01,2015,1,TOR,AL,0,0,5,0,0,0,0,9,8,2,0,2,4,0.500,6.00,1,0,0,0,18,1,2,0,0,1
ibarred01,2015,1,LAA,AL,0,0,2,0,0,0,0,12,4,1,0,3,3,0.250,2.25,0,1,0,0,19,1,1,0,0,0
iglesra01,2015,1,CIN,NL,3,7,18,16,0,0,0,286,81,44,11,28,104,0.228,4.15,0,2,7,2,395,1,45,4,0,8
iwakuhi01,2015,1,SEA,AL,9,5,20,20,1,1,0,389,117,51,18,21,111,0.240,3.54,1,1,1,0,516,0,53,4,3,9
jacksed01,2015,1,CHN,NL,2,1,23,0,0,0,0,93,30,11,0,12,23,0.254,3.19,1,3,1,1,134,11,14,1,2,2
jacksed01,2015,2,ATL,NL,2,2,24,0,0,0,1,74,14,8,4,9,17,0.167,2.92,0,2,0,0,94,7,11,0,1,3
jacksja01,2015,1,SDN,NL,0,0,6,0,0,0,0,13,7,3,0,1,4,0.368,6.23,0,0,0,0,20,1,3,0,0,1
jackslu01,2015,1,TEX,AL,0,0,7,0,0,0,0,19,5,3,1,2,6,0.200,4.26,0,1,0,0,27,4,3,0,0,0
jaimeju01,2015,1,ATL,NL,0,1,2,0,0,0,0,4,0,1,0,4,1,0.000,6.75,1,0,0,0,8,1,1,1,0,0
janseke01,2015,1,LAN,NL,2,1,54,0,0,0,36,157,33,14,6,8,80,0.176,2.41,0,0,2,0,200,50,14,0,2,0
janssca01,2015,1,WAS,NL,2,5,48,0,0,0,0,120,38,22,5,8,27,0.248,4.95,3,1,1,0,166,12,22,3,1,2
jeffrje01,2015,1,MIL,NL,5,0,72,0,0,0,0,204,64,20,5,22,67,0.249,2.65,5,4,3,2,285,8,22,3,0,12
jenkich01,2015,1,TOR,AL,0,0,2,0,0,0,0,11,3,2,1,3,2,0.214,4.91,0,0,0,0,17,1,2,0,0,0
jennida01,2015,1,CHA,AL,2,3,53,0,0,0,0,169,55,25,3,24,46,0.256,3.99,6,4,0,0,244,17,28,4,1,6
jepseke01,2015,1,TBA,AL,2,5,46,0,0,0,5,125,34,13,4,20,34,0.227,2.81,1,2,0,0,176,6,15,1,5,3
jepseke01,2015,2,MIN,AL,1,1,29,0,0,0,10,84,18,5,1,7,25,0.176,1.61,0,3,0,0,109,17,5,0,0,1
jimence01,2015,1,PHI,NL,0,0,3,0,0,0,0,10,1,0,0,0,4,0.100,0.00,0,0,0,0,10,2,0,0,0,1
jimence01,2015,2,MIL,NL,0,0,16,0,0,0,0,59,16,8,2,8,21,0.219,3.66,0,0,0,0,81,2,8,0,0,2
jimenub01,2015,1,BAL,AL,12,10,32,32,0,0,0,552,182,84,20,68,168,0.257,4.11,1,6,11,0,791,0,89,1,4,16
johnsbr02,2015,1,BOS,AL,0,1,1,1,0,0,0,13,3,4,0,4,3,0.214,8.31,0,0,0,0,19,0,4,0,1,1
johnser04,2015,1,CHA,AL,3,1,6,6,0,0,0,105,32,13,8,17,30,0.248,3.34,0,3,1,0,151,0,14,1,3,1
johnsji04,2015,1,ATL,NL,2,3,49,0,0,0,9,144,45,12,2,14,33,0.256,2.25,2,2,1,0,196,13,14,3,2,9
johnsji04,2015,2,LAN,NL,0,3,23,0,0,0,1,56,32,21,3,6,17,0.381,10.13,0,1,4,0,95,2,22,0,1,4
johnsst02,2015,1,BAL,AL,0,0,6,0,0,0,0,16,8,6,2,5,3,0.333,10.13,0,1,0,0,29,2,6,0,0,1
jonesga02,2015,1,NYA,AL,0,0,1,0,0,0,0,2,0,0,0,1,0,0.000,0.00,0,0,1,0,4,1,0,0,0,0
jonesna01,2015,1,CHA,AL,2,2,19,0,0,0,0,57,12,7,5,6,27,0.188,3.32,0,0,0,0,72,3,7,2,0,2
jordata01,2015,1,WAS,NL,0,2,4,1,0,0,0,51,20,10,0,6,11,0.290,5.29,0,1,0,0,77,0,10,1,1,1
jungmta01,2015,1,MIL,NL,9,8,21,21,1,0,0,358,106,50,11,47,107,0.241,3.77,1,8,8,0,501,0,55,2,5,9
